State,Year,Crop,Area,Production
Uttar Pradesh,2012,Rice,106533,247370
Uttar Pradesh,2012,Onion,53,1219
Uttar Pradesh,2012,Potato,1634,39791
Uttar Pradesh,2012,Wheat,87826,238448
Uttar Pradesh,2012,Onion,132,1544
Uttar Pradesh,2013,Rice,105387,232800
Uttar Pradesh,2013,Onion,87,1769
Uttar Pradesh,2013,Potato,1770,37462
Uttar Pradesh,2013,Wheat,85817,236801
Uttar Pradesh,2013,Onion,90,1211
Uttar Pradesh,2014,Jowar,4,4
Uttar Pradesh,2014,Rice,108030,198235
Uttar Pradesh,2014,Onion,64,979
Uttar Pradesh,2014,Potato,1789,40358
Uttar Pradesh,2014,Wheat,90246,189697
Uttar Pradesh,2014,Onion,126,2389
Uttar Pradesh,1997,Bajra,2940,2300
Uttar Pradesh,1997,Jowar,42138,18558
Uttar Pradesh,1997,Onion,131,1349
Uttar Pradesh,1997,Rice,59411,71202
Uttar Pradesh,1997,Wheat,142754,182185
Uttar Pradesh,1997,Potato,110,1614
Uttar Pradesh,1998,Bajra,3356,1850
Uttar Pradesh,1998,Jowar,37190,28060
Uttar Pradesh,1998,Rice,61300,91229
Uttar Pradesh,1998,Wheat,146137,232006
Uttar Pradesh,1998,Onion,168,2040
Uttar Pradesh,1998,Potato,132,3012
Uttar Pradesh,1999,Bajra,2991,1294
Uttar Pradesh,1999,Jowar,40988,35121
Uttar Pradesh,1999,Rice,64840,86354
Uttar Pradesh,1999,Wheat,144563,224284
Uttar Pradesh,1999,Onion,365,5145
Uttar Pradesh,1999,Potato,165,3718
Uttar Pradesh,2000,Bajra,2790,2352
Uttar Pradesh,2000,Jowar,39664,33663
Uttar Pradesh,2000,Rice,65618,66153
Uttar Pradesh,2000,Wheat,132364,182959
Uttar Pradesh,2000,Potato,97,2067
Uttar Pradesh,2001,Bajra,3796,2749
Uttar Pradesh,2001,Jowar,33365,24314
Uttar Pradesh,2001,Rice,66005,92333
Uttar Pradesh,2001,Wheat,134889,247694
Uttar Pradesh,2001,Potato,106,2614
Uttar Pradesh,2002,Bajra,2679,918
Uttar Pradesh,2002,Jowar,31432,20380
Uttar Pradesh,2002,Rice,58582,47473
Uttar Pradesh,2002,Onion,186,1920
Uttar Pradesh,2002,Wheat,137314,203978
Uttar Pradesh,2002,Onion,21,235
Uttar Pradesh,2002,Potato,147,3410
Uttar Pradesh,2003,Bajra,2786,2031
Uttar Pradesh,2003,Jowar,34131,33487
Uttar Pradesh,2003,Rice,60840,71378
Uttar Pradesh,2003,Onion,199,2856
Uttar Pradesh,2003,Wheat,137249,247951
Uttar Pradesh,2003,Onion,13,128
Uttar Pradesh,2003,Potato,164,3430
Uttar Pradesh,2004,Bajra,2621,2878
Uttar Pradesh,2004,Jowar,27139,24553
Uttar Pradesh,2004,Rice,64353,75917
Uttar Pradesh,2004,Potato,132,2954
Uttar Pradesh,2004,Wheat,135698,210958
Uttar Pradesh,2004,Onion,197,2047
Uttar Pradesh,2005,Bajra,1483,1551
Uttar Pradesh,2005,Jowar,24543,23646
Uttar Pradesh,2005,Rice,14460,11929
Uttar Pradesh,2005,Potato,304,6819
Uttar Pradesh,2005,Wheat,130729,183347
Uttar Pradesh,2005,Onion,264,3372
Uttar Pradesh,2006,Bajra,2005,1640
Uttar Pradesh,2006,Jowar,26677,19708
Uttar Pradesh,2006,Rice,57838,51129
Uttar Pradesh,2006,Onion,109,2091
Uttar Pradesh,2006,Potato,140,3057
Uttar Pradesh,2006,Wheat,127107,186396
Uttar Pradesh,2006,Onion,44,512
Uttar Pradesh,2007,Bajra,3909,2260
Uttar Pradesh,2007,Jowar,22793,12798
Uttar Pradesh,2007,Rice,28577,17975
Uttar Pradesh,2007,Onion,245,3423
Uttar Pradesh,2007,Potato,230,5054
Uttar Pradesh,2007,Wheat,110480,147104
Uttar Pradesh,2007,Onion,10,135
Uttar Pradesh,2008,Bajra,2583,2054
Uttar Pradesh,2008,Jowar,21991,10856
Uttar Pradesh,2008,Rice,56371,80949
Uttar Pradesh,2008,Onion,155,1817
Uttar Pradesh,2008,Potato,217,4448
Uttar Pradesh,2008,Wheat,143002,258771
Uttar Pradesh,2009,Bajra,1640,1062
Uttar Pradesh,2009,Jowar,23850,16703
Uttar Pradesh,2009,Rice,30889,32650
Uttar Pradesh,2009,Onion,297,5101
Uttar Pradesh,2009,Potato,332,8256
Uttar Pradesh,2009,Wheat,141321,236833
Uttar Pradesh,2009,Onion,4,55
Uttar Pradesh,2010,Bajra,3206,2647
Uttar Pradesh,2010,Jowar,28557,27863
Uttar Pradesh,2010,Rice,47536,54761
Uttar Pradesh,2010,Onion,252,4639
Uttar Pradesh,2010,Potato,238,5806
Uttar Pradesh,2010,Wheat,145680,264359
Uttar Pradesh,2011,Bajra,3761,3450
Uttar Pradesh,2011,Jowar,25261,28505
Uttar Pradesh,2011,Rice,55840,82587
Uttar Pradesh,2011,Onion,295,6748
Uttar Pradesh,2011,Potato,348,7684
Uttar Pradesh,2011,Wheat,151114,315099
Uttar Pradesh,2011,Onion,16,173
Uttar Pradesh,2012,Bajra,2679,3821
Uttar Pradesh,2012,Jowar,24913,35736
Uttar Pradesh,2012,Rice,49833,87208
Uttar Pradesh,2012,Onion,185,4256
Uttar Pradesh,2012,Potato,304,7403
Uttar Pradesh,2012,Wheat,153753,343012
Uttar Pradesh,2012,Onion,16,174
Uttar Pradesh,2013,Bajra,1036,1271
Uttar Pradesh,2013,Jowar,23603,27040
Uttar Pradesh,2013,Rice,56350,101881
Uttar Pradesh,2013,Onion,202,4108
Uttar Pradesh,2013,Potato,347,7344
Uttar Pradesh,2013,Wheat,164065,311815
Uttar Pradesh,2013,Onion,2,27
Uttar Pradesh,2014,Bajra,3957,3669
Uttar Pradesh,2014,Jowar,23435,26097
Uttar Pradesh,2014,Rice,45895,81923
Uttar Pradesh,2014,Onion,191,2922
Uttar Pradesh,2014,Potato,192,4331
Uttar Pradesh,2014,Wheat,151692,137988
Uttar Pradesh,2014,Onion,21,318
Uttar Pradesh,1997,Bajra,844,879
Uttar Pradesh,1997,Jowar,5389,3472
Uttar Pradesh,1997,Onion,605,5982
Uttar Pradesh,1997,Rice,139476,276910
Uttar Pradesh,1997,Wheat,127222,295110
Uttar Pradesh,1997,Rice,15,30
Uttar Pradesh,1997,Potato,14417,166026
Uttar Pradesh,1998,Bajra,885,1103
Uttar Pradesh,1998,Jowar,4689,1104
Uttar Pradesh,1998,Rice,149413,321486
Uttar Pradesh,1998,Wheat,134786,337949
Uttar Pradesh,1998,Onion,642,7752
Uttar Pradesh,1998,Potato,15349,380747
Uttar Pradesh,1999,Bajra,786,1199
Uttar Pradesh,1999,Jowar,4592,2491
Uttar Pradesh,1999,Rice,154008,330481
Uttar Pradesh,1999,Wheat,136351,364669
Uttar Pradesh,1999,Onion,700,10035
Uttar Pradesh,1999,Potato,15520,363028
Uttar Pradesh,2000,Bajra,822,1276
Uttar Pradesh,2000,Jowar,4202,3203
Uttar Pradesh,2000,Rice,159139,282912
Uttar Pradesh,2000,Wheat,132723,373586
Uttar Pradesh,2000,Rice,4,7
Uttar Pradesh,2000,Potato,14338,277827
Uttar Pradesh,2001,Bajra,896,1127
Uttar Pradesh,2001,Jowar,4304,4747
Uttar Pradesh,2001,Rice,158817,336886
Uttar Pradesh,2001,Wheat,132494,389155
Uttar Pradesh,2001,Potato,14402,348125
Uttar Pradesh,2002,Bajra,1107,1526
Uttar Pradesh,2002,Jowar,3909,2855
Uttar Pradesh,2002,Rice,146179,310333
Uttar Pradesh,2002,Onion,96,991
Uttar Pradesh,2002,Wheat,137328,379036
Uttar Pradesh,2002,Onion,300,3354
Uttar Pradesh,2002,Potato,13819,275841
Uttar Pradesh,2003,Bajra,971,1326
Uttar Pradesh,2003,Jowar,4500,3909
Uttar Pradesh,2003,Rice,176642,415220
Uttar Pradesh,2003,Onion,115,1651
Uttar Pradesh,2003,Wheat,160752,486977
Uttar Pradesh,2003,Onion,334,3401
Uttar Pradesh,2003,Potato,14080,560466
Uttar Pradesh,2004,Bajra,896,1406
Uttar Pradesh,2004,Jowar,4134,3473
Uttar Pradesh,2004,Rice,186987,461762
Uttar Pradesh,2004,Potato,13938,236416
Uttar Pradesh,2004,Wheat,163857,431724
Uttar Pradesh,2004,Onion,411,4892
Uttar Pradesh,2005,Bajra,718,1125
Uttar Pradesh,2005,Jowar,3586,1751
Uttar Pradesh,2005,Rice,179338,416602
Uttar Pradesh,2005,Potato,14011,274391
Uttar Pradesh,2005,Wheat,162040,470888
Uttar Pradesh,2005,Onion,1146,14702
Uttar Pradesh,2006,Bajra,949,1419
Uttar Pradesh,2006,Jowar,3724,4301
Uttar Pradesh,2006,Rice,182527,376553
Uttar Pradesh,2006,Onion,73,1400
Uttar Pradesh,2006,Potato,15296,177128
Uttar Pradesh,2006,Wheat,165876,490329
Uttar Pradesh,2006,Onion,296,3447
Uttar Pradesh,2007,Bajra,926,1444
Uttar Pradesh,2007,Jowar,4077,3503
Uttar Pradesh,2007,Rice,195339,294767
Uttar Pradesh,2007,Onion,124,1732
Uttar Pradesh,2007,Potato,13901,182437
Uttar Pradesh,2007,Wheat,165848,482120
Uttar Pradesh,2007,Onion,296,5668
Uttar Pradesh,2008,Bajra,793,1313
Uttar Pradesh,2008,Jowar,2474,1767
Uttar Pradesh,2008,Rice,161107,331397
Uttar Pradesh,2008,Onion,84,985
Uttar Pradesh,2008,Potato,14939,178880
Uttar Pradesh,2008,Wheat,153165,470829
Uttar Pradesh,2009,Bajra,682,1142
Uttar Pradesh,2009,Jowar,2486,2080
Uttar Pradesh,2009,Rice,172786,399827
Uttar Pradesh,2009,Onion,56,962
Uttar Pradesh,2009,Potato,15212,297805
Uttar Pradesh,2009,Wheat,159451,490950
Uttar Pradesh,2009,Onion,347,4876
Uttar Pradesh,2010,Bajra,1280,1309
Uttar Pradesh,2010,Jowar,1580,2053
Uttar Pradesh,2010,Rice,176864,420936
Uttar Pradesh,2010,Onion,72,1325
Uttar Pradesh,2010,Potato,13525,275139
Uttar Pradesh,2010,Wheat,167409,544396
Uttar Pradesh,2011,Bajra,545,1035
Uttar Pradesh,2011,Jowar,1553,1818
Uttar Pradesh,2011,Rice,177698,486004
Uttar Pradesh,2011,Onion,86,1967
Uttar Pradesh,2011,Potato,15181,290640
Uttar Pradesh,2011,Wheat,161038,565243
Uttar Pradesh,2011,Onion,224,1396
Uttar Pradesh,2011,Rice,2,5
Uttar Pradesh,2012,Bajra,524,335
Uttar Pradesh,2012,Jowar,1568,1658
Uttar Pradesh,2012,Rice,183962,562372
Uttar Pradesh,2012,Onion,106,2438
Uttar Pradesh,2012,Potato,14712,259814
Uttar Pradesh,2012,Wheat,162341,603259
Uttar Pradesh,2012,Onion,328,2694
Uttar Pradesh,2013,Bajra,475,452
Uttar Pradesh,2013,Jowar,1082,522
Uttar Pradesh,2013,Rice,181235,517970
Uttar Pradesh,2013,Onion,68,1383
Uttar Pradesh,2013,Potato,14658,258479
Uttar Pradesh,2013,Wheat,166533,590693
Uttar Pradesh,2013,Onion,326,4311
Uttar Pradesh,2014,Bajra,578,712
Uttar Pradesh,2014,Jowar,1124,1214
Uttar Pradesh,2014,Rice,191884,529600
Uttar Pradesh,2014,Onion,43,658
Uttar Pradesh,2014,Potato,17393,436669
Uttar Pradesh,2014,Wheat,165449,392114
Uttar Pradesh,2014,Onion,131,1155
Uttar Pradesh,1997,Bajra,13336,14718
Uttar Pradesh,1997,Jowar,3596,3269
Uttar Pradesh,1997,Onion,528,7180
Uttar Pradesh,1997,Rice,162862,376411
Uttar Pradesh,1997,Wheat,182990,450186
Uttar Pradesh,1997,Rice,336,776
Uttar Pradesh,1997,Potato,5353,68587
Uttar Pradesh,1998,Bajra,9501,5871
Uttar Pradesh,1998,Jowar,2903,1378
Uttar Pradesh,1998,Rice,172969,361703
Uttar Pradesh,1998,Wheat,193339,501838
Uttar Pradesh,1998,Rice,181,378
Uttar Pradesh,1998,Onion,405,6769
Uttar Pradesh,1998,Potato,5630,135441
Uttar Pradesh,1999,Bajra,9466,9313
Uttar Pradesh,1999,Jowar,1330,830
Uttar Pradesh,1999,Rice,181820,386081
Uttar Pradesh,1999,Wheat,187383,520856
Uttar Pradesh,1999,Rice,103,219
Uttar Pradesh,1999,Onion,479,6867
Uttar Pradesh,1999,Potato,6127,122567
Uttar Pradesh,2000,Bajra,7775,11199
Uttar Pradesh,2000,Jowar,878,739
Uttar Pradesh,2000,Rice,179743,348088
Uttar Pradesh,2000,Wheat,190452,512384
Uttar Pradesh,2000,Rice,138,267
Uttar Pradesh,2000,Potato,4664,100140
Uttar Pradesh,2001,Bajra,6555,6587
Uttar Pradesh,2001,Jowar,577,437
Uttar Pradesh,2001,Rice,175784,363683
Uttar Pradesh,2001,Wheat,183317,499169
Uttar Pradesh,2001,Rice,157,325
Uttar Pradesh,2001,Potato,4618,105378
Uttar Pradesh,2002,Bajra,10229,11013
Uttar Pradesh,2002,Jowar,568,558
Uttar Pradesh,2002,Rice,122792,229487
Uttar Pradesh,2002,Onion,157,1620
Uttar Pradesh,2002,Wheat,180188,476134
Uttar Pradesh,2002,Onion,122,1364
Uttar Pradesh,2002,Rice,249,465
Uttar Pradesh,2002,Potato,6292,101245
Uttar Pradesh,2003,Bajra,11625,13438
Uttar Pradesh,2003,Jowar,655,581
Uttar Pradesh,2003,Rice,159862,338695
Uttar Pradesh,2003,Onion,114,1636
Uttar Pradesh,2003,Wheat,200112,552847
Uttar Pradesh,2003,Onion,140,1426
Uttar Pradesh,2003,Rice,273,578
Uttar Pradesh,2003,Potato,6030,102371
Uttar Pradesh,2004,Bajra,10129,12076
Uttar Pradesh,2004,Jowar,936,714
Uttar Pradesh,2004,Rice,187526,359792
Uttar Pradesh,2004,Potato,5275,106898
Uttar Pradesh,2004,Wheat,208765,512651
Uttar Pradesh,2004,Onion,220,2432
Uttar Pradesh,2005,Bajra,6862,6854
Uttar Pradesh,2005,Jowar,704,655
Uttar Pradesh,2005,Rice,159862,301819
Uttar Pradesh,2005,Potato,6030,117760
Uttar Pradesh,2005,Wheat,178723,453063
Uttar Pradesh,2005,Onion,449,5778
Uttar Pradesh,2006,Bajra,10142,13385
Uttar Pradesh,2006,Jowar,691,708
Uttar Pradesh,2006,Rice,187526,335484
Uttar Pradesh,2006,Onion,88,1688
Uttar Pradesh,2006,Potato,6850,132767
Uttar Pradesh,2006,Wheat,196808,560903
Uttar Pradesh,2006,Onion,66,769
Uttar Pradesh,2006,Rice,406,726
Uttar Pradesh,2007,Bajra,5144,5949
Uttar Pradesh,2007,Jowar,321,200
Uttar Pradesh,2007,Rice,151272,292711
Uttar Pradesh,2007,Onion,284,3968
Uttar Pradesh,2007,Potato,3062,64369
Uttar Pradesh,2007,Wheat,194880,550146
Uttar Pradesh,2007,Onion,47,635
Uttar Pradesh,2007,Rice,381,737
Uttar Pradesh,2008,Bajra,6786,8726
Uttar Pradesh,2008,Jowar,270,255
Uttar Pradesh,2008,Rice,186648,326447
Uttar Pradesh,2008,Onion,46,539
Uttar Pradesh,2008,Potato,4324,73171
Uttar Pradesh,2008,Wheat,191256,571090
Uttar Pradesh,2008,Rice,997,1744
Uttar Pradesh,2009,Bajra,14979,21264
Uttar Pradesh,2009,Jowar,71,59
Uttar Pradesh,2009,Rice,149116,266321
Uttar Pradesh,2009,Onion,42,721
Uttar Pradesh,2009,Potato,3528,94183
Uttar Pradesh,2009,Wheat,217227,607149
Uttar Pradesh,2009,Onion,33,459
Uttar Pradesh,2009,Rice,1129,2016
Uttar Pradesh,2010,Bajra,7328,9723
Uttar Pradesh,2010,Jowar,198,199
Uttar Pradesh,2010,Rice,163015,270279
Uttar Pradesh,2010,Onion,76,1399
Uttar Pradesh,2010,Potato,2889,77252
Uttar Pradesh,2010,Wheat,204691,596470
Uttar Pradesh,2010,Rice,1035,1716
Uttar Pradesh,2011,Bajra,7380,11097
Uttar Pradesh,2011,Jowar,108,82
Uttar Pradesh,2011,Rice,166888,420558
Uttar Pradesh,2011,Onion,68,1556
Uttar Pradesh,2011,Potato,2726,74027
Uttar Pradesh,2011,Wheat,199705,649640
Uttar Pradesh,2011,Onion,14,152
Uttar Pradesh,2011,Rice,634,1598
Uttar Pradesh,2012,Bajra,8369,12013
Uttar Pradesh,2012,Jowar,63,68
Uttar Pradesh,2012,Rice,145203,324384
Uttar Pradesh,2012,Onion,43,989
Uttar Pradesh,2012,Potato,1875,46993
Uttar Pradesh,2012,Wheat,200363,615114
Uttar Pradesh,2012,Onion,30,327
Uttar Pradesh,2012,Rice,783,1749
Uttar Pradesh,2013,Bajra,7455,9281
Uttar Pradesh,2013,Jowar,95,85
Uttar Pradesh,2013,Rice,162916,366561
Uttar Pradesh,2013,Onion,252,5125
Uttar Pradesh,2013,Potato,1409,43392
Uttar Pradesh,2013,Wheat,200048,630351
Uttar Pradesh,2013,Onion,62,834
Uttar Pradesh,2013,Rice,1190,2677
Uttar Pradesh,2014,Bajra,7980,8607
Uttar Pradesh,2014,Jowar,25,24
Uttar Pradesh,2014,Rice,162390,334361
Uttar Pradesh,2014,Onion,34,520
Uttar Pradesh,2014,Potato,1875,37684
Uttar Pradesh,2014,Wheat,212598,395007
Uttar Pradesh,2014,Onion,56,847
Uttar Pradesh,2014,Rice,1558,3208
Uttar Pradesh,1997,Bajra,75,154
Uttar Pradesh,1997,Onion,221,2275
Uttar Pradesh,1997,Rice,115757,205182
Uttar Pradesh,1997,Wheat,108890,264588
Uttar Pradesh,1997,Rice,72,128
Uttar Pradesh,1997,Potato,3549,30816
Uttar Pradesh,1998,Bajra,8,16
Uttar Pradesh,1998,Rice,111703,164962
Uttar Pradesh,1998,Wheat,111471,251920
Uttar Pradesh,1998,Rice,64,95
Uttar Pradesh,1998,Onion,226,2745
Uttar Pradesh,1998,Potato,3676,54085
Uttar Pradesh,1999,Bajra,7,15
Uttar Pradesh,1999,Rice,111806,252057
Uttar Pradesh,1999,Wheat,111566,300100
Uttar Pradesh,1999,Rice,63,142
Uttar Pradesh,1999,Onion,256,3608
Uttar Pradesh,1999,Potato,3679,56966
Uttar Pradesh,2000,Bajra,6,11
Uttar Pradesh,2000,Rice,111560,240346
Uttar Pradesh,2000,Wheat,111726,283619
Uttar Pradesh,2000,Rice,65,140
Uttar Pradesh,2000,Potato,3684,46532
Uttar Pradesh,2001,Bajra,49,85
Uttar Pradesh,2001,Jowar,32,31
Uttar Pradesh,2001,Rice,119463,254295
Uttar Pradesh,2001,Wheat,114281,274123
Uttar Pradesh,2001,Potato,3018,74430
Uttar Pradesh,2002,Bajra,18,30
Uttar Pradesh,2002,Jowar,43,51
Uttar Pradesh,2002,Rice,117509,133227
Uttar Pradesh,2002,Onion,14,145
Uttar Pradesh,2002,Wheat,113884,236249
Uttar Pradesh,2002,Onion,184,2057
Uttar Pradesh,2002,Potato,2797,64888
Uttar Pradesh,2003,Bajra,48,82
Uttar Pradesh,2003,Jowar,33,43
Uttar Pradesh,2003,Rice,118834,263294
Uttar Pradesh,2003,Onion,26,373
Uttar Pradesh,2003,Wheat,113999,269940
Uttar Pradesh,2003,Onion,188,1855
Uttar Pradesh,2003,Potato,2740,32044
Uttar Pradesh,2004,Bajra,39,74
Uttar Pradesh,2004,Jowar,25,19
Uttar Pradesh,2004,Rice,118438,176170
Uttar Pradesh,2004,Potato,2673,59830
Uttar Pradesh,2004,Wheat,113947,267202
Uttar Pradesh,2004,Onion,202,2426
Uttar Pradesh,2005,Bajra,90,157
Uttar Pradesh,2005,Jowar,99,131
Uttar Pradesh,2005,Rice,118834,197502
Uttar Pradesh,2005,Potato,703,15770
Uttar Pradesh,2005,Wheat,101462,232348
Uttar Pradesh,2005,Onion,106,1366
Uttar Pradesh,2006,Bajra,145,242
Uttar Pradesh,2006,Jowar,22,27
Uttar Pradesh,2006,Rice,109692,165525
Uttar Pradesh,2006,Onion,28,537
Uttar Pradesh,2006,Potato,1054,23016
Uttar Pradesh,2006,Wheat,114347,270888
Uttar Pradesh,2006,Onion,203,2364
Uttar Pradesh,2007,Jowar,20,12
Uttar Pradesh,2007,Rice,114107,210984
Uttar Pradesh,2007,Onion,31,433
Uttar Pradesh,2007,Potato,2659,58434
Uttar Pradesh,2007,Wheat,91668,221837
Uttar Pradesh,2007,Onion,208,2808
Uttar Pradesh,2008,Jowar,24,24
Uttar Pradesh,2008,Rice,111663,223884
Uttar Pradesh,2008,Onion,51,598
Uttar Pradesh,2008,Potato,2359,48357
Uttar Pradesh,2008,Wheat,112152,311446
Uttar Pradesh,2009,Bajra,33,60
Uttar Pradesh,2009,Jowar,27,26
Uttar Pradesh,2009,Rice,108375,231056
Uttar Pradesh,2009,Onion,66,1134
Uttar Pradesh,2009,Potato,2457,61096
Uttar Pradesh,2009,Wheat,114943,282990
Uttar Pradesh,2009,Onion,149,2070
Uttar Pradesh,2010,Rice,102314,215473
Uttar Pradesh,2010,Onion,64,1178
Uttar Pradesh,2010,Potato,2450,59768
Uttar Pradesh,2010,Wheat,115598,319744
Uttar Pradesh,2011,Bajra,25,52
Uttar Pradesh,2011,Jowar,77,92
Uttar Pradesh,2011,Rice,122176,316802
Uttar Pradesh,2011,Onion,55,1258
Uttar Pradesh,2011,Potato,2588,57146
Uttar Pradesh,2011,Wheat,116212,365952
Uttar Pradesh,2011,Onion,66,715
Uttar Pradesh,2012,Rice,107977,265084
Uttar Pradesh,2012,Onion,51,1173
Uttar Pradesh,2012,Potato,2468,60101
Uttar Pradesh,2012,Wheat,119061,346825
Uttar Pradesh,2012,Onion,134,1458
Uttar Pradesh,2013,Rice,104860,263933
Uttar Pradesh,2013,Onion,82,1668
Uttar Pradesh,2013,Potato,2395,50690
Uttar Pradesh,2013,Wheat,119033,383048
Uttar Pradesh,2013,Onion,155,2086
Uttar Pradesh,2014,Rice,104328,202814
Uttar Pradesh,2014,Onion,52,796
Uttar Pradesh,2014,Potato,2435,54931
Uttar Pradesh,2014,Wheat,119630,253855
Uttar Pradesh,2014,Onion,179,2707
Uttar Pradesh,1997,Bajra,113,95
Uttar Pradesh,1997,Jowar,49,53
Uttar Pradesh,1997,Onion,163,1612
Uttar Pradesh,1997,Rice,62687,186400
Uttar Pradesh,1997,Wheat,114073,310899
Uttar Pradesh,1997,Rice,6,18
Uttar Pradesh,1997,Potato,1163,15347
Uttar Pradesh,1998,Bajra,51,36
Uttar Pradesh,1998,Jowar,2,1
Uttar Pradesh,1998,Rice,65312,183983
Uttar Pradesh,1998,Wheat,114195,290315
Uttar Pradesh,1998,Rice,3,8
Uttar Pradesh,1998,Onion,44,534
Uttar Pradesh,1998,Potato,1074,20195
Uttar Pradesh,1999,Jowar,5,4
Uttar Pradesh,1999,Rice,63349,176290
Uttar Pradesh,1999,Wheat,113036,324302
Uttar Pradesh,1999,Rice,5,14
Uttar Pradesh,1999,Onion,53,747
Uttar Pradesh,1999,Potato,1121,27249
Uttar Pradesh,2000,Bajra,9,8
Uttar Pradesh,2000,Jowar,5,3
Uttar Pradesh,2000,Rice,65831,183353
Uttar Pradesh,2000,Wheat,115900,308876
Uttar Pradesh,2000,Rice,1,3
Uttar Pradesh,2000,Potato,958,18924
Uttar Pradesh,2001,Bajra,15,20
Uttar Pradesh,2001,Rice,64581,194561
Uttar Pradesh,2001,Wheat,108590,320197
Uttar Pradesh,2001,Rice,3,9
Uttar Pradesh,2001,Potato,915,21262
Uttar Pradesh,2002,Jowar,9,8
Uttar Pradesh,2002,Rice,52924,141933
Uttar Pradesh,2002,Onion,6,62
Uttar Pradesh,2002,Wheat,106237,290870
Uttar Pradesh,2002,Onion,17,190
Uttar Pradesh,2002,Rice,19,51
Uttar Pradesh,2002,Potato,1103,29295
Uttar Pradesh,2003,Bajra,6,6
Uttar Pradesh,2003,Jowar,15,19
Uttar Pradesh,2003,Rice,55591,142603
Uttar Pradesh,2003,Onion,18,258
Uttar Pradesh,2003,Wheat,114543,316007
Uttar Pradesh,2003,Onion,6,59
Uttar Pradesh,2003,Rice,54,139
Uttar Pradesh,2003,Potato,1073,28528
Uttar Pradesh,2004,Rice,61346,175022
Uttar Pradesh,2004,Potato,874,22934
Uttar Pradesh,2004,Wheat,111552,297126
Uttar Pradesh,2004,Onion,23,262
Uttar Pradesh,2005,Jowar,10,10
Uttar Pradesh,2005,Rice,53816,140567
Uttar Pradesh,2005,Potato,888,21576
Uttar Pradesh,2005,Wheat,105186,287999
Uttar Pradesh,2005,Onion,911,11630
Uttar Pradesh,2006,Rice,61346,158641
Uttar Pradesh,2006,Onion,10,192
Uttar Pradesh,2006,Potato,1092,28465
Uttar Pradesh,2006,Wheat,112729,332889
Uttar Pradesh,2006,Onion,16,186
Uttar Pradesh,2006,Rice,74,191
Uttar Pradesh,2007,Rice,60515,157763
Uttar Pradesh,2007,Onion,4,56
Uttar Pradesh,2007,Potato,834,18765
Uttar Pradesh,2007,Wheat,108774,318164
Uttar Pradesh,2007,Onion,54,729
Uttar Pradesh,2007,Rice,45,117
Uttar Pradesh,2008,Bajra,3,3
Uttar Pradesh,2008,Rice,52426,131747
Uttar Pradesh,2008,Onion,43,504
Uttar Pradesh,2008,Potato,1215,25445
Uttar Pradesh,2008,Wheat,110826,331036
Uttar Pradesh,2008,Rice,91,229
Uttar Pradesh,2009,Rice,49403,118024
Uttar Pradesh,2009,Onion,19,326
Uttar Pradesh,2009,Potato,696,16299
Uttar Pradesh,2009,Wheat,106194,303821
Uttar Pradesh,2009,Onion,8,112
Uttar Pradesh,2009,Rice,77,184
Uttar Pradesh,2010,Rice,55816,131000
Uttar Pradesh,2010,Onion,1,18
Uttar Pradesh,2010,Potato,873,21247
Uttar Pradesh,2010,Wheat,111940,341193
Uttar Pradesh,2010,Rice,90,211
Uttar Pradesh,2011,Bajra,3,3
Uttar Pradesh,2011,Rice,53734,128800
Uttar Pradesh,2011,Onion,1,23
Uttar Pradesh,2011,Potato,654,17076
Uttar Pradesh,2011,Wheat,109325,350059
Uttar Pradesh,2011,Onion,6,65
Uttar Pradesh,2011,Rice,70,168
Uttar Pradesh,2012,Jowar,3,2
Uttar Pradesh,2012,Rice,51390,129708
Uttar Pradesh,2012,Onion,1,23
Uttar Pradesh,2012,Potato,735,16995
Uttar Pradesh,2012,Wheat,103369,330057
Uttar Pradesh,2012,Onion,9,98
Uttar Pradesh,2012,Rice,124,313
Uttar Pradesh,2013,Rice,52943,123304
Uttar Pradesh,2013,Onion,21,427
Uttar Pradesh,2013,Potato,898,17255
Uttar Pradesh,2013,Wheat,147955,488843
Uttar Pradesh,2013,Onion,13,175
Uttar Pradesh,2013,Rice,52,121
Uttar Pradesh,2014,Rice,54742,143205
Uttar Pradesh,2014,Onion,2,31
Uttar Pradesh,2014,Potato,861,23776
Uttar Pradesh,2014,Wheat,116552,315040
Uttar Pradesh,2014,Rice,67,175
Uttar Pradesh,1997,Bajra,125244,172479
Uttar Pradesh,1997,Jowar,5164,5435
Uttar Pradesh,1997,Onion,2118,28798
Uttar Pradesh,1997,Rice,75479,141053
Uttar Pradesh,1997,Wheat,268465,721587
Uttar Pradesh,1997,Rice,26,49
Uttar Pradesh,1997,Potato,17190,244614
Uttar Pradesh,1998,Bajra,110090,113792
Uttar Pradesh,1998,Jowar,3005,1427
Uttar Pradesh,1998,Rice,86247,150611
Uttar Pradesh,1998,Wheat,281397,811227
Uttar Pradesh,1998,Rice,54,94
Uttar Pradesh,1998,Onion,1570,19975
Uttar Pradesh,1998,Potato,19543,337820
Uttar Pradesh,1999,Bajra,113254,138216
Uttar Pradesh,1999,Jowar,3251,2030
Uttar Pradesh,1999,Rice,108043,200329
Uttar Pradesh,1999,Wheat,283537,830389
Uttar Pradesh,1999,Rice,60,111
Uttar Pradesh,1999,Onion,1548,22191
Uttar Pradesh,1999,Potato,20697,408414
